#Nodes, Cores, N, t_total[s], performance[Mpairs/s], time_steps/s, ms/time_step
1,3072,23722.262247
2,3072,24749.019226
4,3072,10304.464970
8,3072,4014.251289
12,3072,1872.134512
1,40,6144,11.993569,31469.023615,833.780139
2,80,6144,9.622185,39224.555493,1039.265016,0.962218
4,160,6144,10.221553,36924.519327,978.324947,1.022155
8,320,6144,15.706347,24030.152292,636.685268,1.570635
12,480,6144,25.767865,14647.155233,388.080268,2.576787
1,40,18432,77.752961,43692.251220,128.612465,7.775296
2,80,18432,49.053013,69255.723410,203.861075,4.905301
4,160,18432,35.633138,95338.276443,280.637650,3.563314
8,320,18432,28.380376,119702.497285,352.356145,2.838038
12,480,18432,33.885299,100255.923271,295.113230,3.388530
1,3072,  33081.583860
2,3072, 66151.418498
4, 3072,  127942.593986
8, 3072,  141219.901483
12, 3072, 219972.034517
1, 4x4, 262.500000, 6144, 8900, 10.154795, 33084.245953, 0.984650, 876.433212, 220.555222, 150.004365
2, 4x4, 262.500000, 6144, 17801, 10.155406, 66168.234123, 0.984646, 1752.859596, 445.036438, 148.680487
4, 4x4, 262.500000, 6144, 35603, 10.155732, 132335.936804, 0.984642, 3505.705113, 893.706177, 148.075442
8, 4x4, 262.500000, 6144, 53405, 7.745262, 260284.435058, 0.968320, 6895.182797, 1739.503906, 149.631417
12, 4x4, 262.500000, 6144, 53405, 5.259271, 383317.606585, 0.950689, 10154.448790, 2412.298584, 158.901394
1, 4x4, 262.500000, 12288, 2225, 10.154786, 33084.278080, 0.984651, 219.108516, 221.654922, 149.260290
2, 4x4, 262.500000, 12288, 4450, 10.154839, 66168.209569, 0.984646, 438.214736, 447.009949, 148.024020
4, 4x4, 262.500000, 12288, 8900, 10.154822, 132336.636914, 0.984648, 876.430915, 895.782715, 147.732966
8, 4x4, 262.500000, 12288, 17801, 10.155447, 264671.842221, 0.984642, 1752.852349, 1781.714600, 148.548955
12, 4x4, 262.500000, 12288, 26702, 10.193163, 395546.207143, 0.981017, 2619.599019, 2671.070312, 148.085284
1,18432, 33085.452592
2,18432,  66170.701750
4,18432,  132340.268112
8,18432,  264676.014309
12,18432,  397007.362924
